date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:39:50	42005/42005	---M--	200	added ('OK')	image/png	etag:%22a415-632d2e221fc79%22	http://localhost/wordpress/wp-content/uploads/2024/12/IMG_20241123_1337151.png	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/IMG_20241123_1337151.png	(from http://localhost/wordpress/)
09:39:50	259/259	---M--	200	added ('OK')	image/png	etag:%22103-632d2e13f9a0e%22	http://localhost/wordpress/wp-content/themes/vw-furniture-shop/images/cart-img.png	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/themes/vw-furniture-shop/images/cart-img.png	(from http://localhost/wordpress/)
09:39:58	62440/62440	---MC-	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2008:39:50%20GMT	http://localhost/wordpress/index.php/boutique/	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/boutique/index.html	(from http://localhost/wordpress/)
09:40:02	229828/229828	---MC-	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2008:39:48%20GMT	http://localhost/wordpress/index.php/gallery/	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/gallery/index.html	(from http://localhost/wordpress/)
09:40:13	232530/232530	---MC-	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2008:40:02%20GMT	http://localhost/wordpress/index.php/2025/01/04/shop/	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/2025/01/04/shop/index.html	(from http://localhost/wordpress/)
09:40:20	146060/146060	---M--	200	added ('OK')	font/woff2	etag:%2223a8c-632d2c21b09de%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/cardo_normal_400.woff2	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/cardo_normal_400.woff2	(from http://localhost/wordpress/)
09:40:30	232522/232522	---MC-	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2008:40:20%20GMT	http://localhost/wordpress/index.php/mon-compte/	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/mon-compte/index.html	(from http://localhost/wordpress/)
09:40:40	63098/63098	---M--	200	added ('OK')	image/jpeg	etag:%22f67a-632d2e225c2c6%22	http://localhost/wordpress/wp-content/uploads/2024/12/IMG-20241219-WA0009-1.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/IMG-20241219-WA0009-1.jpg	(from http://localhost/wordpress/)
09:40:44	197226/197226	---M--	200	added ('OK')	image/jpeg	etag:%223026a-632d2e22cab10%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.30_463b9487.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.30_463b9487.jpg	(from http://localhost/wordpress/)
09:40:45	366/366	---M--	200	added ('OK')	image/png	etag:%2216e-632d2e14422a9%22	http://localhost/wordpress/wp-content/themes/vw-furniture-shop/images/stars.png	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/themes/vw-furniture-shop/images/stars.png	(from http://localhost/wordpress/)
09:40:45	188/188	---M--	200	added ('OK')	image/png	etag:%22bc-632d2e13df44b%22	http://localhost/wordpress/wp-content/themes/vw-furniture-shop/images/arrow.png	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/themes/vw-furniture-shop/images/arrow.png	(from http://localhost/wordpress/)
09:40:55	353468/353468	---MC-	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2008:40:40%20GMT	http://localhost/wordpress/index.php/panier/	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/panier/index.html	(from http://localhost/wordpress/)
09:40:56	115398/115398	---MC-	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2008:40:46%20GMT	http://localhost/wordpress/index.php/produit/salon-moderne-copie/	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/produit/salon-moderne-copie/index.html	(from http://localhost/wordpress/)
09:40:59	196193/196193	---M--	200	added ('OK')	image/jpeg	etag:%222fe61-632d2e22d254e%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.30_6fea23ac.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.30_6fea23ac.jpg	(from http://localhost/wordpress/)
09:41:06	115376/115376	---MC-	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2008:40:59%20GMT	http://localhost/wordpress/index.php/produit/salon-marocain-copie-2/	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/produit/salon-marocain-copie-2/index.html	(from http://localhost/wordpress/)
09:41:06	305/305	---M--	403	error ('Forbidden')	text/html	date:Thu,%2024%20Apr%202025%2008:41:06%20GMT	http://localhost/wordpress/'http://localhost/wordpress/wp-content/themes/vw-furniture-shop/images/customize-img.png'	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/'http_/localhost/wordpress/wp-content/themes/vw-furniture-shop/images/customize-img.52.delayed	(from http://localhost/wordpress/)
09:41:11	115504/115504	---MC-	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2008:41:06%20GMT	http://localhost/wordpress/index.php/produit/salon-moderne-mini-tables/	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/produit/salon-moderne-mini-tables/index.html	(from http://localhost/wordpress/)
09:41:13	64333/64333	---M--	200	added ('OK')	image/jpeg	etag:%22fb4d-632d2e22506c7%22	http://localhost/wordpress/wp-content/uploads/2024/12/IMG-20241219-WA0007-2.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/IMG-20241219-WA0007-2.jpg	(from http://localhost/wordpress/)
09:41:20	52437/52437	---M--	200	added ('OK')	image/jpeg	etag:%22ccd5-632d2e2283c39%22	http://localhost/wordpress/wp-content/uploads/2024/12/IMG-20241219-WA0021-1.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/IMG-20241219-WA0021-1.jpg	(from http://localhost/wordpress/)
09:41:24	71773/71773	---M--	200	added ('OK')	image/jpeg	etag:%221185d-632d2e22879e8%22	http://localhost/wordpress/wp-content/uploads/2024/12/IMG-20241219-WA0027.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/IMG-20241219-WA0027.jpg	(from http://localhost/wordpress/)
09:41:25	147512/147512	---M--	200	added ('OK')	image/jpeg	etag:%2224038-632d2e22c5532%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-04-a-15.30.12_4cbd490a.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-04-a-15.30.12_4cbd490a.jpg	(from http://localhost/wordpress/)
09:41:26	2201/2201	---M--	200	added ('OK')	image/png	etag:%22899-632d2e140bc4b%22	http://localhost/wordpress/wp-content/themes/vw-furniture-shop/images/footer-img.png	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/themes/vw-furniture-shop/images/footer-img.png	(from http://localhost/wordpress/)
09:41:33	41247/41247	---M--	200	added ('OK')	text/javascript	etag:%22a11f-63331e6155eaa%22	http://localhost/wordpress/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from http://localhost/wordpress/)
09:41:33	4776/4776	---M--	200	added ('OK')	text/javascript	etag:%2212a8-632d2e68f0d26%22	http://localhost/wordpress/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/js/dist/hooks.min4fdd.js	(from http://localhost/wordpress/)
09:41:35	9141/9141	---M--	200	added ('OK')	text/javascript	etag:%2223b5-632d2e691e8d4%22	http://localhost/wordpress/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/js/dist/i18n.minc33c.js	(from http://localhost/wordpress/)
09:41:50	183694/183694	---M--	200	added ('OK')	image/jpeg	etag:%222cd8e-632d2e22befdc%22	http://localhost/wordpress/wp-content/uploads/2024/12/IMG-20250117-WA0024-3.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/IMG-20250117-WA0024-3.jpg	(from http://localhost/wordpress/)
09:41:51	162451/162451	---M--	200	added ('OK')	image/jpeg	etag:%2227a93-632d2e22a75a6%22	http://localhost/wordpress/wp-content/uploads/2024/12/IMG-20250117-WA0022-2.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/IMG-20250117-WA0022-2.jpg	(from http://localhost/wordpress/)
09:41:52	8460/8460	---M--	200	added ('OK')	text/javascript	etag:%22210c-63331e614fcf4%22	http://localhost/wordpress/wp-includes/js/dist/url.min.js?ver=6bf93e90403a1eec6501	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/js/dist/url.min16bb.js	(from http://localhost/wordpress/)
09:41:54	5838/5838	---M--	200	added ('OK')	text/javascript	etag:%2216ce-63331e611c8e3%22	http://localhost/wordpress/wp-includes/js/dist/api-fetch.min.js?ver=3623a576c78df404ff20	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/js/dist/api-fetch.minc31c.js	(from http://localhost/wordpress/)
09:41:55	1/1	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2024%20Apr%202025%2008:41:54%20GMT	http://localhost/wordpress/wp-admin/admin-ajax.php?action=rest-nonce	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-admin/admin-ajaxf809.php	(from http://localhost/wordpress/)
09:41:55	1700905/1700905	---MC-	200	added ('OK')	application/json	date:Thu,%2024%20Apr%202025%2008:36:28%20GMT	http://localhost/wordpress/index.php/wp-json/	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/wp-json/index.html	(from http://localhost/wordpress/)
09:41:55	1680/1680	---M--	200	added ('OK')	text/javascript	etag:%22690-632d2c08a3465%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/price-format.js?ver=483d2180eda1f53dc60d	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/price-formatc8d9.js	(from http://localhost/wordpress/)
09:41:56	4568/4568	---M--	200	added ('OK')	text/javascript	etag:%2211d8-632d2c14c2350%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/wc-settings.js?ver=eb5ac71a827c4c81fed8	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/wc-settingsf8f9.js	(from http://localhost/wordpress/)
09:41:56	2629/2629	---M--	200	added ('OK')	text/javascript	etag:%22a45-632d2c14f0aac%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/wc-types.js?ver=bda84b1be3361607d04a	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/wc-typesee62.js	(from http://localhost/wordpress/)
09:41:57	5872/5872	---M--	200	added ('OK')	text/javascript	etag:%2216f0-632d2c053bcdf%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/mini-cart-frontend.js?ver=de93ee7eb69dd39340fa	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/mini-cart-frontend2b9c.js	(from http://localhost/wordpress/)
09:41:58	12512/12512	---M--	200	added ('OK')	text/javascript	etag:%2230e0-632d2ae74900c%22	http://localhost/wordpress/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.3	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/contact-form-7/includes/swv/js/index1eb7.js	(from http://localhost/wordpress/)
09:41:59	13452/13452	---M--	200	added ('OK')	text/javascript	etag:%22348c-632d2ae6a67fd%22	http://localhost/wordpress/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.0.3	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/contact-form-7/includes/js/index1eb7.js	(from http://localhost/wordpress/)
09:41:59	1426/1426	---M--	200	added ('OK')	text/javascript	etag:%22592-632d2e63f0861%22	http://localhost/wordpress/wp-includes/js/wp-util.min.js?ver=6.8	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/js/wp-util.min3e78.js	(from http://localhost/wordpress/)
09:42:00	1023/1023	---M--	200	added ('OK')	text/javascript	etag:%223ff-632d2e5f87095%22	http://localhost/wordpress/wp-includes/js/api-request.min.js?ver=6.8	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/js/api-request.min3e78.js	(from http://localhost/wordpress/)
09:42:01	18905/18905	---M--	200	added ('OK')	text/javascript	etag:%2249d9-63331e617c203%22	http://localhost/wordpress/wp-includes/js/underscore.min.js?ver=1.13.7	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/js/underscore.min3ab8.js	(from http://localhost/wordpress/)
09:42:02	14037/14037	---M--	200	added ('OK')	text/javascript	etag:%2236d5-632d2d1c9e94f%22	http://localhost/wordpress/wp-content/plugins/woo-variation-swatches/assets/js/frontend.min.js?ver=1744730904	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woo-variation-swatches/assets/js/frontend.mine4e1.js	(from http://localhost/wordpress/)
09:42:02	2939/2939	---M--	200	added ('OK')	text/javascript	etag:%22b7b-632d2c2b6c8a0%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=9.5.2	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.mina8cb.js	(from http://localhost/wordpress/)
09:42:06	197027/197027	---M--	200	added ('OK')	text/javascript	etag:%22301a3-632d2c13b81bc%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-base-frontend.js?ver=c785ec96148aa09a247a	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-base-frontend9844.js	(from http://localhost/wordpress/)
09:42:06	27556/27556	---M--	200	added ('OK')	text/javascript	etag:%226ba4-632d2bdfa69ab%22	http://localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/js/public.min.js?ver=2.9.2	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/js/public.minab7d.js	(from http://localhost/wordpress/)
09:42:08	11801/11801	---M--	200	added ('OK')	text/javascript	etag:%222e19-632d2bc9f3a40%22	http://localhost/wordpress/wp-content/plugins/pymntpl-paypal-woocommerce/build/js/utils.js?ver=4d80cb35f728ab7721db	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/pymntpl-paypal-woocommerce/build/js/utilsd445.js	(from http://localhost/wordpress/)
09:42:08	1631/1631	---M--	200	added ('OK')	text/javascript	etag:%2265f-632d2bc8ff951%22	http://localhost/wordpress/wp-content/plugins/pymntpl-paypal-woocommerce/build/js/paypal-cart.js?ver=7500e04de65339add50a	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/pymntpl-paypal-woocommerce/build/js/paypal-carte075.js	(from http://localhost/wordpress/)
09:42:09	15075/15075	---M--	200	added ('OK')	text/javascript	etag:%223ae3-632d2bc7b7eb6%22	http://localhost/wordpress/wp-content/plugins/pymntpl-paypal-woocommerce/build/js/cart.js?ver=a787e7f23f3d9294e8c9	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/pymntpl-paypal-woocommerce/build/js/cart63f9.js	(from http://localhost/wordpress/)
09:42:12	15315/15315	---M--	200	added ('OK')	text/javascript	etag:%223bd3-632d2c2efe93d%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.5.2	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.mina8cb.js	(from http://localhost/wordpress/)
09:42:12	2356/2356	---M--	200	added ('OK')	text/javascript	etag:%22934-632d2c2bf02cf%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.5.2	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.mina8cb.js	(from http://localhost/wordpress/)
09:42:13	70707/70707	---M--	200	added ('OK')	text/javascript	etag:%2211433-63331e61528ff%22	http://localhost/wordpress/wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.21	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/js/dist/vendor/lodash.mind1d1.js	(from http://localhost/wordpress/)
09:42:14	159561/159561	---M--	200	added ('OK')	text/javascript	etag:%2226f49-632d2c13dbf2a%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-vendors-frontend.js?ver=7c1cbc00f89f395a28b2	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-vendors-frontend61c2.js	(from http://localhost/wordpress/)
09:42:14	6488/6488	---M--	200	added ('OK')	font/woff2	etag:%221958-632d2c21f5766%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	(from http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.5.2)
09:42:15	158/158	---M--	200	added ('OK')	image/svg+xml	etag:%229e-632d2c2312755%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.5.2)
09:42:15	8084/8084	---M--	200	added ('OK')	font/woff	etag:%221f94-632d2c21edbce%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.5.2)
09:42:16	7684/7684	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221e04-632d2bde7087c%22	http://localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfont.eot?ver=xu2uyi	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfontffc1.eot	(from http://localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/css/webfont.min.css?ver=2.9.2)
09:42:17	14748/14748	---M--	200	added ('OK')	font/ttf	etag:%22399c-632d2c21e3928%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.5.2)
09:42:17	7568/7568	---M--	200	added ('OK')	font/woff	etag:%221d90-632d2bde8ae0c%22	http://localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfont.woff?ver=xu2uyi	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfontffc1.woff	(from http://localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/css/webfont.min.css?ver=2.9.2)
09:42:17	21346/21346	---M--	200	added ('OK')	image/svg+xml	etag:%225362-632d2bde7a08d%22	http://localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfont.svg?ver=xu2uyi	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfontffc1.svg	(from http://localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/css/webfont.min.css?ver=2.9.2)
09:42:18	15927/15927	---M--	200	added ('OK')	text/css	etag:%223e37-632d2e43aff88%22	http://localhost/wordpress/wp-includes/blocks/gallery/style.min.css?ver=6.8	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-includes/blocks/gallery/style.min3e78.css	(from http://localhost/wordpress/index.php/gallery/)
09:42:19	7492/7492	---M--	200	added ('OK')	font/ttf	etag:%221d44-632d2bde7f322%22	http://localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfont.ttf?ver=xu2uyi	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfontffc1.ttf	(from http://localhost/wordpress/wp-content/plugins/ti-woocommerce-wishlist/assets/css/webfont.min.css?ver=2.9.2)
09:42:19	79480/79480	---M--	200	added ('OK')	text/javascript	etag:%2213678-632d2bc7dc02e%22	http://localhost/wordpress/wp-content/plugins/pymntpl-paypal-woocommerce/build/js/frontend-commons.js?ver=51739f6e129a2312c535	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/plugins/pymntpl-paypal-woocommerce/build/js/frontend-commons8b03.js	(from http://localhost/wordpress/)
09:42:20	1629/1629	---M--	200	added ('OK')	application/json	date:Thu,%2024%20Apr%202025%2008:42:18%20GMT	http://localhost/wordpress/index.php/wp-json/wp/v2/pages/466	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/wp-json/wp/v2/pages/466.json	(from http://localhost/wordpress/index.php/gallery/)
09:42:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2008:42:20%20GMT	http://localhost/wordpress/?p=466	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index2905.html	(from http://localhost/wordpress/index.php/gallery/)
09:42:22	2121/2121	---M--	200	added ('OK')	application/json	date:Thu,%2024%20Apr%202025%2008:42:20%20GMT	http://localhost/wordpress/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Findex.php%2Fgallery%2F	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/wp-json/oembed/1.0/embedae6e.json	(from http://localhost/wordpress/index.php/gallery/)
09:42:23	2272/2272	---M--	200	added ('OK')	text/xml	date:Thu,%2024%20Apr%202025%2008:42:22%20GMT	http://localhost/wordpress/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Findex.php%2Fgallery%2F&format=xml	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/index.php/wp-json/oembed/1.0/embedc44e	(from http://localhost/wordpress/index.php/gallery/)
09:42:33	54899/54899	---M--	200	added ('OK')	image/jpeg	etag:%22d673-632d2e2353a06%22	http://localhost/wordpress/wp-content/uploads/2025/01/IMG-20241219-WA0020.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2025/01/IMG-20241219-WA0020.jpg	(from http://localhost/wordpress/index.php/gallery/)
09:42:36	70734/70734	---M--	200	added ('OK')	image/jpeg	etag:%221144e-632d2e22dece6%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.31_20a9e31a.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.31_20a9e31a.jpg	(from http://localhost/wordpress/index.php/gallery/)
09:42:43	114910/114910	---M--	200	added ('OK')	image/jpeg	etag:%221c0de-632d2e22e7835%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.32_3cbc290e-1.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.32_3cbc290e-1.jpg	(from http://localhost/wordpress/index.php/gallery/)
09:42:44	66254/66254	---M--	200	added ('OK')	image/jpeg	etag:%22102ce-632d2e232d276%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.16.35_9684dc65.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.16.35_9684dc65.jpg	(from http://localhost/wordpress/index.php/gallery/)
09:42:46	63098/63098	---M--	200	added ('OK')	image/jpeg	etag:%22f67a-632d2e2336991%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.16.36_b2fb1127.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.16.36_b2fb1127.jpg	(from http://localhost/wordpress/index.php/gallery/)
09:42:47	179033/179033	---M--	200	added ('OK')	image/jpeg	etag:%222bb59-632d2e286ab03%22	http://localhost/wordpress/wp-content/uploads/2025/01/WhatsApp-Image-2025-01-17-a-10.55.42_7311e5f5.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2025/01/WhatsApp-Image-2025-01-17-a-10.55.42_7311e5f5.jpg	(from http://localhost/wordpress/index.php/gallery/)
09:42:50	21599/21599	---M--	200	added ('OK')	image/jpeg	etag:%22545f-632d2e23105ce%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.40_4f1619c1.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.40_4f1619c1.jpg	(from http://localhost/wordpress/index.php/gallery/)
09:42:56	55500/55500	---M--	200	added ('OK')	image/jpeg	etag:%22d8cc-632d2e231cd82%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.41_410b7370.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.41_410b7370.jpg	(from http://localhost/wordpress/index.php/gallery/)
09:42:58	51290/51290	---M--	200	added ('OK')	image/jpeg	etag:%22c85a-632d2e22d8241%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.30_e7d865dc.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.12.30_e7d865dc.jpg	(from http://localhost/wordpress/index.php/gallery/)
09:42:59	101286/101286	---M--	200	added ('OK')	image/jpeg	etag:%2218ba6-632d2e23229c5%22	http://localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.16.31_b28a9af6.jpg	C:/My%20Web%20Sites/menuiserie/localhost/wordpress/wp-content/uploads/2024/12/WhatsApp-Image-2025-01-14-a-15.16.31_b28a9af6.jpg	(from http://localhost/wordpress/index.php/gallery/)
